location_id,datetimeUtc,pm2.5,pm10,o3,no2,so2,co,temperature,humidity,AQI
5408,2025-05-01 00:15:00+00:00,19.0,28.0,4.1,35.9,10.0,970.0,22.9,84.0,48
5408,2025-05-01 00:30:00+00:00,19.0,28.0,5.5,36.1,9.5,890.0,23.2,83.0,45
5408,2025-05-01 00:45:00+00:00,19.0,28.0,8.0,36.0,9.2,1030.0,23.4,83.0,45
5408,2025-05-01 01:00:00+00:00,19.0,28.0,8.4,34.6,8.9,1060.0,23.5,82.0,43
5408,2025-05-01 01:30:00+00:00,17.0,23.0,15.3,35.2,8.9,920.0,23.9,78.0,46
5408,2025-05-01 01:45:00+00:00,17.0,23.0,17.4,33.5,8.8,950.0,24.3,77.0,48
5408,2025-05-01 02:00:00+00:00,17.0,23.0,16.9,33.7,9.1,1150.0,25.0,76.0,54
5408,2025-05-01 02:15:00+00:00,16.0,31.0,19.0,34.6,8.9,1020.0,25.4,74.0,43
5408,2025-05-01 02:30:00+00:00,16.0,31.0,21.2,34.8,8.8,970.0,25.8,73.0,48
5408,2025-05-01 02:45:00+00:00,16.0,31.0,22.3,35.3,9.0,860.0,26.5,72.0,44
5408,2025-05-01 03:00:00+00:00,16.0,31.0,22.7,35.0,8.9,1040.0,27.1,70.0,44
5408,2025-05-01 03:15:00+00:00,17.0,30.0,23.5,33.9,9.1,610.0,27.4,70.0,42
5408,2025-05-01 03:30:00+00:00,17.0,30.0,22.0,34.1,9.1,230.0,27.8,70.0,43
5408,2025-05-01 03:45:00+00:00,17.0,30.0,22.0,34.2,9.0,370.0,27.9,70.0,43
5408,2025-05-01 04:00:00+00:00,17.0,30.0,22.5,35.0,9.0,250.0,28.4,69.0,44
5408,2025-05-01 04:15:00+00:00,13.0,26.0,19.4,34.1,9.4,230.0,29.0,67.0,43
5408,2025-05-01 04:30:00+00:00,13.0,26.0,17.4,36.9,9.2,540.0,29.4,64.0,46
5408,2025-05-01 04:45:00+00:00,13.0,26.0,22.0,36.3,9.2,580.0,29.7,63.0,45
5408,2025-05-01 05:00:00+00:00,13.0,26.0,22.0,38.4,9.1,470.0,30.1,61.0,48
5408,2025-05-01 05:15:00+00:00,7.0,28.0,24.1,39.4,9.2,-1120.0,30.6,59.0,49
5408,2025-05-01 05:30:00+00:00,7.0,28.0,24.3,36.8,9.4,14.069999999999999,30.9,57.0,46
5408,2025-05-01 05:45:00+00:00,7.0,28.0,23.5,35.2,9.2,10.9,31.4,56.0,44
5408,2025-05-01 06:15:00+00:00,7.0,28.0,22.3,8.9,9.3,650.0,31.1,56.0,32
5408,2025-05-01 06:30:00+00:00,7.0,28.0,21.6,-10.0,9.6,0.0,31.0,56.0,28
5408,2025-05-01 06:45:00+00:00,7.0,28.0,20.0,51.6,9.7,0.0,31.9,53.0,64
5408,2025-05-01 07:00:00+00:00,7.0,28.0,24.5,43.6,10.1,1490.0,32.6,51.0,72
5408,2025-05-01 07:15:00+00:00,49.0,29.0,27.6,40.0,0.7,1320.0,32.8,49.0,81
5408,2025-05-01 07:30:00+00:00,49.0,29.0,26.7,40.3,377.5,0.0,33.2,48.0,199
5408,2025-05-01 07:45:00+00:00,49.0,29.0,28.4,36.1,7.3,1410.0,33.2,46.0,81
5408,2025-05-01 08:15:00+00:00,49.0,33.0,32.9,40.3,8.9,1420.0,33.0,45.0,81
5408,2025-05-01 08:30:00+00:00,23.0,33.0,34.9,38.5,9.6,1820.0,33.8,43.0,90
5408,2025-05-01 08:45:00+00:00,23.0,33.0,36.5,35.6,9.9,1950.0,33.7,43.0,97
5408,2025-05-01 09:00:00+00:00,23.0,33.0,37.8,33.2,9.9,1770.0,33.7,42.0,87
5408,2025-05-01 09:15:00+00:00,22.0,38.0,35.7,32.7,10.3,1630.0,33.9,43.0,80
5408,2025-05-01 09:30:00+00:00,22.0,38.0,30.2,34.5,10.7,1560.0,33.7,44.0,76
5408,2025-05-01 09:45:00+00:00,22.0,38.0,32.1,36.4,10.3,1830.0,33.3,46.0,91
5408,2025-05-01 10:00:00+00:00,22.0,38.0,29.8,33.4,10.2,2140.0,33.2,48.0,102
5408,2025-05-01 10:15:00+00:00,22.0,33.0,28.2,30.8,10.1,2210.0,33.1,48.0,102
5408,2025-05-01 10:30:00+00:00,22.0,33.0,31.4,29.2,10.3,2270.0,32.2,48.0,103
5408,2025-05-01 10:45:00+00:00,22.0,33.0,27.6,27.5,10.6,2130.0,31.6,50.0,101
5408,2025-05-01 11:00:00+00:00,22.0,33.0,27.0,28.7,10.7,2200.0,31.2,50.0,102
5408,2025-05-01 11:15:00+00:00,21.0,67.0,24.3,30.6,11.0,1560.0,30.7,52.0,76
5408,2025-05-01 11:30:00+00:00,21.0,67.0,26.5,34.9,11.4,500.0,30.3,53.0,67
5408,2025-05-01 11:45:00+00:00,21.0,67.0,27.6,36.3,11.8,880.0,29.9,54.0,67
5408,2025-05-01 12:00:00+00:00,21.0,67.0,26.3,34.4,11.7,1030.0,29.8,54.0,67
5408,2025-05-01 12:15:00+00:00,22.0,45.0,24.9,32.9,11.6,1170.0,29.6,54.0,55
5408,2025-05-01 12:30:00+00:00,22.0,45.0,23.5,33.4,11.7,0.0,29.3,54.0,45
5408,2025-05-01 12:45:00+00:00,22.0,45.0,23.5,32.3,11.9,770.0,28.9,55.0,45
5408,2025-05-01 13:00:00+00:00,22.0,45.0,21.8,33.5,12.1,1580.0,28.5,58.0,77
5408,2025-05-01 13:15:00+00:00,22.0,50.0,15.7,37.1,12.2,710.0,28.2,60.0,50
5408,2025-05-01 13:30:00+00:00,22.0,50.0,10.2,38.5,12.6,980.0,27.9,62.0,50
5408,2025-05-01 13:45:00+00:00,22.0,50.0,8.2,43.6,12.4,1690.0,27.6,64.0,83
5408,2025-05-01 14:00:00+00:00,22.0,50.0,7.4,46.5,12.1,1470.0,27.3,66.0,71
5408,2025-05-01 14:15:00+00:00,32.0,89.0,5.9,48.7,12.3,1520.0,27.1,69.0,89
5408,2025-05-01 14:30:00+00:00,32.0,89.0,3.9,48.2,12.5,1370.0,26.8,71.0,89
5408,2025-05-01 14:45:00+00:00,32.0,89.0,7.3,46.1,12.7,1350.0,26.6,72.0,89
5408,2025-05-01 15:00:00+00:00,32.0,89.0,7.8,46.4,12.9,1560.0,26.6,73.0,89
5408,2025-05-01 15:15:00+00:00,32.0,45.0,7.3,42.7,12.5,840.0,26.4,74.0,53
5408,2025-05-01 15:30:00+00:00,32.0,45.0,7.4,37.2,12.8,220.0,26.2,75.0,53
5408,2025-05-01 15:45:00+00:00,32.0,45.0,8.0,35.5,12.8,490.0,26.1,76.0,53
5408,2025-05-01 16:00:00+00:00,32.0,45.0,6.1,37.0,12.7,600.0,25.9,76.0,53
5408,2025-05-01 16:15:00+00:00,23.0,35.0,5.9,38.1,12.7,470.0,25.7,77.0,48
5408,2025-05-01 16:30:00+00:00,23.0,35.0,3.7,36.5,12.8,260.0,25.6,78.0,46
5408,2025-05-01 16:45:00+00:00,23.0,35.0,4.1,34.6,13.0,560.0,25.4,78.0,43
5408,2025-05-01 17:00:00+00:00,23.0,35.0,4.5,33.3,12.8,470.0,25.3,79.0,42
5408,2025-05-01 17:15:00+00:00,22.0,43.0,2.7,33.1,12.7,500.0,25.4,79.0,43
5408,2025-05-01 17:30:00+00:00,22.0,43.0,4.3,35.4,12.9,270.0,25.2,80.0,44
5408,2025-05-01 17:45:00+00:00,22.0,43.0,5.9,34.2,12.7,370.0,25.1,80.0,43
5408,2025-05-01 18:00:00+00:00,22.0,43.0,4.7,34.1,12.7,420.0,25.1,80.0,43
5408,2025-05-01 18:15:00+00:00,19.0,26.0,4.7,33.0,13.0,370.0,24.9,81.0,41
5408,2025-05-01 19:15:00+00:00,28.0,42.0,8.8,31.2,10.2,340.0,24.8,82.0,47
5408,2025-05-01 19:30:00+00:00,28.0,42.0,14.7,28.3,9.7,290.0,24.8,82.0,47
5408,2025-05-01 19:45:00+00:00,28.0,42.0,16.5,29.2,9.7,390.0,24.9,82.0,47
5408,2025-05-01 20:00:00+00:00,28.0,42.0,16.7,28.9,9.5,340.0,24.9,82.0,47
5408,2025-05-01 20:15:00+00:00,30.0,29.0,15.9,28.0,9.5,410.0,24.9,82.0,50
5408,2025-05-01 20:30:00+00:00,30.0,29.0,14.9,26.8,9.2,110.0,25.0,82.0,50
5408,2025-05-01 20:45:00+00:00,30.0,29.0,13.5,27.1,9.5,270.0,25.3,81.0,50
5408,2025-05-01 21:00:00+00:00,30.0,29.0,12.3,27.7,10.0,410.0,25.5,81.0,50
5408,2025-05-01 21:15:00+00:00,18.0,9.0,-24.1,28.2,10.0,0.0,25.5,81.0,35
5408,2025-05-01 21:30:00+00:00,18.0,9.0,127.4,28.7,10.0,0.0,25.4,81.0,140
5408,2025-05-01 21:45:00+00:00,18.0,9.0,23.1,29.3,10.3,0.0,25.3,81.0,37
5408,2025-05-01 22:00:00+00:00,18.0,9.0,28.4,27.3,10.1,0.0,25.3,81.0,34
5408,2025-05-01 22:15:00+00:00,18.0,11.0,13.1,26.3,10.0,10.0,25.4,81.0,33
5408,2025-05-01 22:30:00+00:00,18.0,11.0,8.6,26.1,10.3,180.0,25.4,81.0,33
5408,2025-05-01 22:45:00+00:00,18.0,11.0,5.9,26.8,10.0,240.0,25.4,81.0,34
5408,2025-05-01 23:00:00+00:00,18.0,11.0,4.9,26.9,9.9,220.0,25.1,81.0,34
5408,2025-05-01 23:15:00+00:00,16.0,7.0,5.1,27.4,10.1,190.0,24.8,82.0,34
5408,2025-05-01 23:30:00+00:00,16.0,7.0,5.9,26.5,10.0,210.0,24.6,83.0,33
5408,2025-05-01 23:45:00+00:00,16.0,7.0,7.8,26.6,9.9,310.0,24.7,83.0,33
5408,2025-05-02 00:15:00+00:00,13.0,7.0,8.4,25.3,10.0,340.0,24.6,84.0,32
5408,2025-05-02 00:30:00+00:00,13.0,7.0,7.6,26.4,10.4,180.0,24.6,84.0,33
5408,2025-05-02 00:45:00+00:00,13.0,7.0,12.5,27.0,10.8,320.0,24.8,83.0,34
5408,2025-05-02 01:00:00+00:00,13.0,7.0,13.9,26.2,11.1,340.0,24.9,82.0,33
5408,2025-05-02 01:15:00+00:00,12.0,16.0,12.2,26.2,11.1,320.0,25.1,82.0,33
5408,2025-05-02 01:30:00+00:00,12.0,16.0,8.6,30.0,11.4,270.0,25.3,81.0,38
5408,2025-05-02 01:45:00+00:00,12.0,16.0,13.1,34.9,11.2,380.0,25.6,81.0,44
5408,2025-05-02 02:00:00+00:00,12.0,16.0,15.7,35.8,11.0,420.0,26.2,79.0,45
5408,2025-05-02 02:30:00+00:00,23.0,37.0,11.4,33.9,11.1,210.0,27.3,75.0,42
5408,2025-05-02 02:45:00+00:00,23.0,37.0,20.2,32.6,11.0,520.0,27.6,74.0,41
5408,2025-05-02 03:00:00+00:00,23.0,37.0,17.4,30.9,11.2,310.0,27.6,74.0,39
5408,2025-05-02 03:15:00+00:00,17.0,28.0,18.0,30.4,10.7,350.0,28.5,71.0,38
5408,2025-05-02 03:30:00+00:00,17.0,28.0,16.3,31.1,10.7,140.0,28.3,70.0,39
5408,2025-05-02 03:45:00+00:00,17.0,28.0,22.9,30.9,10.6,400.0,28.8,67.0,39
5408,2025-05-02 04:15:00+00:00,13.0,32.0,22.3,27.6,10.3,350.0,29.7,63.0,34
5408,2025-05-02 04:45:00+00:00,13.0,32.0,23.3,23.3,10.4,150.0,30.1,56.0,32
5408,2025-05-02 05:00:00+00:00,13.0,32.0,26.5,22.2,10.5,-410.0,30.7,53.0,32
5408,2025-05-02 05:15:00+00:00,16.0,31.0,22.3,20.1,10.5,-130.0,31.2,53.0,31
5408,2025-05-02 05:30:00+00:00,16.0,31.0,23.9,20.8,10.4,16.09,31.7,50.0,31
5408,2025-05-02 05:45:00+00:00,16.0,31.0,23.7,22.1,10.3,12.55,32.0,49.0,31
5408,2025-05-02 06:00:00+00:00,16.0,31.0,24.5,22.1,10.2,340.0,32.3,47.0,31
5408,2025-05-02 06:15:00+00:00,12.0,41.0,18.8,8.0,10.6,480.0,32.5,47.0,41
5408,2025-05-02 06:30:00+00:00,12.0,41.0,19.4,-4.9,9.7,0.0,32.7,46.0,41
5408,2025-05-02 06:45:00+00:00,12.0,41.0,25.5,28.0,8.7,80.0,32.5,46.0,41
5408,2025-05-02 07:00:00+00:00,12.0,41.0,27.2,21.8,8.4,570.0,32.7,45.0,41
5408,2025-05-02 07:15:00+00:00,13.0,45.0,26.9,21.0,-2.9,440.0,33.1,44.0,45
5408,2025-05-02 07:30:00+00:00,13.0,45.0,27.2,21.5,373.2,0.0,33.5,43.0,198
5408,2025-05-02 07:45:00+00:00,13.0,45.0,29.4,21.5,8.0,0.0,33.4,43.0,45
5408,2025-05-02 08:00:00+00:00,13.0,45.0,28.0,21.8,7.7,0.0,33.8,43.0,45
5408,2025-05-02 08:15:00+00:00,23.0,54.0,24.5,21.5,8.7,530.0,33.6,43.0,54
5408,2025-05-02 08:30:00+00:00,23.0,54.0,0.0,20.8,8.7,810.0,33.7,43.0,54
5408,2025-05-02 08:45:00+00:00,23.0,54.0,0.0,19.3,8.6,960.0,33.6,43.0,54
5408,2025-05-02 09:00:00+00:00,23.0,54.0,0.0,20.3,8.8,1190.0,34.1,41.0,56
5408,2025-05-02 09:15:00+00:00,24.0,52.0,0.0,23.7,8.8,1450.0,34.1,42.0,70
5408,2025-05-02 09:30:00+00:00,24.0,52.0,0.0,23.3,8.8,1350.0,33.8,43.0,65
5408,2025-05-02 09:45:00+00:00,24.0,52.0,31.9,22.8,8.8,1260.0,33.5,43.0,60
5408,2025-05-02 10:00:00+00:00,24.0,52.0,28.2,25.2,9.1,1040.0,33.2,43.0,52
5408,2025-05-02 10:15:00+00:00,23.0,60.0,28.0,23.8,9.2,1310.0,33.0,44.0,62
5408,2025-05-02 10:30:00+00:00,23.0,60.0,28.0,25.2,9.2,1570.0,32.9,44.0,77
5408,2025-05-02 10:45:00+00:00,23.0,60.0,28.2,25.3,9.3,1580.0,32.5,45.0,77
5408,2025-05-02 11:00:00+00:00,23.0,60.0,29.2,27.2,9.7,1610.0,32.1,46.0,79
5408,2025-05-02 11:30:00+00:00,27.0,76.0,25.9,29.2,9.3,1510.0,30.9,50.0,76
5408,2025-05-02 11:45:00+00:00,27.0,76.0,25.7,30.4,9.3,1910.0,30.5,51.0,95
5408,2025-05-02 12:00:00+00:00,27.0,76.0,21.2,32.8,9.9,2060.0,30.2,52.0,76
5408,2025-05-02 12:15:00+00:00,24.0,96.0,16.9,36.6,9.9,2130.0,29.8,53.0,101
5408,2025-05-02 12:30:00+00:00,24.0,96.0,15.9,40.8,10.3,1890.0,29.6,53.0,96
5408,2025-05-02 12:45:00+00:00,24.0,96.0,14.9,47.1,10.6,2210.0,29.2,55.0,102
5408,2025-05-02 13:00:00+00:00,24.0,96.0,17.8,49.1,10.5,2360.0,29.0,57.0,104
5408,2025-05-02 13:30:00+00:00,27.0,78.0,14.1,42.5,10.6,1940.0,28.5,60.0,97
5408,2025-05-02 13:45:00+00:00,27.0,78.0,13.5,40.6,10.4,2240.0,28.3,62.0,103
5408,2025-05-02 14:00:00+00:00,27.0,78.0,12.3,38.1,10.2,2460.0,28.1,65.0,106
5408,2025-05-02 14:15:00+00:00,30.0,101.0,11.4,36.6,10.5,2070.0,27.7,68.0,101
5408,2025-05-02 14:30:00+00:00,30.0,101.0,13.5,36.4,10.2,2130.0,27.5,70.0,101
5408,2025-05-02 14:45:00+00:00,30.0,101.0,12.3,35.9,10.0,2280.0,27.3,72.0,103
5408,2025-05-02 15:00:00+00:00,30.0,101.0,12.3,34.7,10.0,2400.0,27.1,72.0,105
5408,2025-05-02 15:15:00+00:00,21.0,27.0,12.9,33.5,10.1,1900.0,27.0,73.0,95
5408,2025-05-02 15:30:00+00:00,21.0,27.0,14.1,32.0,10.0,890.0,26.9,73.0,44
5408,2025-05-02 15:45:00+00:00,21.0,27.0,12.7,30.6,9.7,980.0,26.7,74.0,49
5408,2025-05-02 16:00:00+00:00,21.0,27.0,12.5,26.6,10.0,1100.0,26.6,75.0,51
5408,2025-05-02 16:30:00+00:00,19.0,28.0,11.2,27.2,9.8,900.0,26.3,76.0,45
5408,2025-05-02 16:45:00+00:00,19.0,28.0,10.8,27.2,9.7,960.0,26.2,76.0,48
5408,2025-05-02 17:00:00+00:00,19.0,28.0,9.2,27.1,9.7,1270.0,26.1,77.0,60
5408,2025-05-02 17:15:00+00:00,22.0,41.0,7.8,27.1,9.9,1080.0,26.0,77.0,41
5408,2025-05-02 17:30:00+00:00,22.0,41.0,6.7,29.1,9.9,820.0,26.1,78.0,41
5408,2025-05-02 17:45:00+00:00,22.0,41.0,5.1,30.4,10.1,1010.0,26.1,77.0,41
5408,2025-05-02 18:00:00+00:00,22.0,41.0,5.5,31.9,9.6,970.0,26.0,78.0,48
5408,2025-05-02 18:15:00+00:00,22.0,36.0,6.5,31.6,9.3,800.0,26.1,78.0,40
5408,2025-05-02 19:15:00+00:00,22.0,33.0,10.2,28.0,9.7,850.0,26.0,80.0,42
5408,2025-05-02 19:30:00+00:00,22.0,33.0,6.7,26.8,9.9,490.0,25.9,80.0,37
5408,2025-05-02 19:45:00+00:00,22.0,33.0,15.1,26.6,10.0,780.0,25.9,81.0,39
5408,2025-05-02 20:00:00+00:00,22.0,33.0,14.1,26.8,9.9,740.0,25.8,81.0,37
5408,2025-05-02 20:30:00+00:00,17.0,35.0,7.6,25.9,9.8,470.0,25.8,81.0,35
5408,2025-05-02 20:45:00+00:00,17.0,35.0,14.5,23.7,9.8,650.0,25.7,81.0,35
5408,2025-05-02 21:00:00+00:00,17.0,35.0,13.7,23.8,10.0,710.0,25.6,81.0,36
5408,2025-05-02 21:30:00+00:00,19.0,27.0,147.8,25.8,9.7,0.0,25.8,81.0,170
5408,2025-05-02 21:45:00+00:00,19.0,27.0,32.1,26.2,9.5,0.0,25.7,81.0,33
5408,2025-05-02 22:00:00+00:00,19.0,27.0,16.3,26.3,9.7,240.0,25.6,81.0,33
5408,2025-05-02 22:15:00+00:00,18.0,20.0,10.8,25.8,9.5,500.0,25.5,82.0,32
5408,2025-05-02 22:30:00+00:00,18.0,20.0,9.8,25.8,9.6,410.0,25.4,82.0,32
5408,2025-05-02 22:45:00+00:00,18.0,20.0,9.8,25.4,10.0,680.0,25.2,82.0,34
5408,2025-05-02 23:00:00+00:00,18.0,20.0,10.4,25.3,10.3,680.0,25.1,83.0,34
5408,2025-05-02 23:15:00+00:00,16.0,18.0,10.0,25.4,10.0,1020.0,25.1,83.0,32
5408,2025-05-02 23:30:00+00:00,16.0,18.0,8.8,25.3,10.1,610.0,25.0,82.0,32
5408,2025-05-02 23:45:00+00:00,16.0,18.0,15.1,24.3,10.0,820.0,25.1,82.0,41
5408,2025-05-03 00:00:00+00:00,16.0,18.0,14.7,24.5,10.0,1000.0,25.1,82.0,50
5408,2025-05-03 00:30:00+00:00,16.0,12.0,8.0,23.4,9.7,730.0,25.2,82.0,36
5408,2025-05-03 00:45:00+00:00,16.0,12.0,15.9,24.8,9.4,1010.0,25.3,81.0,31
5408,2025-05-03 01:00:00+00:00,16.0,12.0,15.5,24.8,9.0,1130.0,25.6,80.0,53
5408,2025-05-03 01:30:00+00:00,13.0,11.0,13.5,22.9,8.9,980.0,26.2,78.0,49
5408,2025-05-03 01:45:00+00:00,13.0,11.0,15.9,22.5,9.1,1020.0,26.7,77.0,28
5408,2025-05-03 02:00:00+00:00,13.0,11.0,15.3,22.9,9.3,1050.0,26.8,77.0,29
5408,2025-05-03 02:15:00+00:00,16.0,27.0,15.5,25.8,9.0,980.0,27.1,76.0,49
5408,2025-05-03 02:30:00+00:00,16.0,27.0,13.5,25.6,9.5,950.0,27.7,74.0,48
5408,2025-05-03 02:45:00+00:00,16.0,27.0,18.4,26.0,9.1,1290.0,28.4,70.0,61
5408,2025-05-03 03:00:00+00:00,16.0,27.0,18.2,25.8,9.1,1000.0,28.4,68.0,50
5408,2025-05-03 03:15:00+00:00,17.0,31.0,19.4,25.2,9.1,740.0,29.0,65.0,37
5408,2025-05-03 03:30:00+00:00,17.0,31.0,18.8,24.5,8.9,0.0,29.3,63.0,31
5408,2025-05-03 03:45:00+00:00,17.0,31.0,28.0,25.5,8.9,420.0,29.3,62.0,32
5408,2025-05-03 04:00:00+00:00,17.0,31.0,27.4,24.9,9.3,600.0,29.9,59.0,31
5408,2025-05-03 04:15:00+00:00,21.0,35.0,25.3,24.4,9.3,170.0,30.5,57.0,35
5408,2025-05-03 04:30:00+00:00,21.0,35.0,28.0,24.0,9.7,480.0,30.5,57.0,35
5408,2025-05-03 04:45:00+00:00,21.0,35.0,31.9,23.4,9.6,550.0,30.9,56.0,35
5408,2025-05-03 05:15:00+00:00,26.0,47.0,34.3,24.6,9.6,-1080.0,31.6,54.0,47
5408,2025-05-03 05:30:00+00:00,26.0,47.0,36.7,24.9,9.9,14.0399999999999,32.0,53.0,47
5408,2025-05-03 05:45:00+00:00,26.0,47.0,41.4,25.7,9.3,11.1799999999999,31.9,54.0,47
5408,2025-05-03 06:00:00+00:00,26.0,47.0,39.6,26.1,9.8,0.0,31.6,54.0,47
5408,2025-05-03 06:15:00+00:00,30.0,55.0,37.2,7.1,9.8,0.0,31.8,53.0,55
5408,2025-05-03 06:30:00+00:00,30.0,55.0,40.2,10.9,10.4,0.0,32.2,51.0,55
5408,2025-05-03 06:45:00+00:00,30.0,55.0,42.9,27.9,10.7,0.0,31.6,52.0,55
5408,2025-05-03 07:00:00+00:00,30.0,55.0,42.9,23.1,10.8,0.0,32.0,52.0,55
5408,2025-05-03 07:30:00+00:00,34.0,68.0,40.2,26.8,377.0,270.0,33.8,47.0,199
5408,2025-05-03 07:45:00+00:00,34.0,68.0,45.7,25.9,11.0,240.0,34.4,46.0,68
5408,2025-05-03 08:00:00+00:00,34.0,68.0,45.9,25.0,10.8,680.0,34.1,46.0,68
5408,2025-05-03 08:15:00+00:00,43.0,89.0,35.1,25.8,11.1,0.0,34.3,45.0,89
5408,2025-05-03 08:30:00+00:00,43.0,89.0,49.2,24.3,10.7,0.0,34.1,44.0,89
5408,2025-05-03 08:45:00+00:00,43.0,89.0,47.6,25.3,10.7,480.0,34.4,43.0,89
5408,2025-05-03 09:00:00+00:00,43.0,89.0,47.6,25.3,10.8,880.0,34.7,42.0,89
5408,2025-05-03 09:15:00+00:00,44.0,76.0,42.9,23.4,10.8,0.0,35.0,42.0,76
5408,2025-05-03 09:45:00+00:00,44.0,76.0,13.7,27.2,10.8,60.0,35.4,43.0,76
5408,2025-05-03 10:00:00+00:00,44.0,76.0,0.0,26.5,11.0,460.0,34.7,43.0,76
5408,2025-05-03 10:15:00+00:00,45.0,75.0,8.4,24.4,11.1,710.0,34.4,45.0,75
5408,2025-05-03 10:30:00+00:00,45.0,75.0,45.7,24.0,11.1,640.0,33.2,48.0,75
5408,2025-05-03 10:45:00+00:00,45.0,75.0,53.7,24.1,11.2,710.0,32.5,49.0,75
5408,2025-05-03 11:00:00+00:00,45.0,75.0,50.8,24.3,11.7,770.0,32.4,49.0,75
5408,2025-05-03 11:15:00+00:00,55.0,86.0,53.7,24.4,11.7,710.0,32.6,49.0,92
5408,2025-05-03 11:30:00+00:00,55.0,86.0,59.8,24.2,11.5,680.0,32.6,50.0,92
5408,2025-05-03 11:45:00+00:00,55.0,86.0,56.1,24.3,11.5,770.0,32.4,52.0,92
5408,2025-05-03 12:00:00+00:00,55.0,86.0,54.1,24.7,11.7,1000.0,31.9,53.0,92
5408,2025-05-03 12:15:00+00:00,56.0,91.0,50.2,25.7,12.1,1110.0,31.6,55.0,93
5408,2025-05-03 12:30:00+00:00,56.0,91.0,47.2,26.5,12.0,1100.0,31.1,56.0,93
5408,2025-05-03 12:45:00+00:00,56.0,91.0,47.2,25.9,12.1,1010.0,30.6,57.0,93
5408,2025-05-03 13:00:00+00:00,56.0,91.0,44.5,25.3,12.4,1020.0,30.3,58.0,93
5408,2025-05-03 13:30:00+00:00,67.0,116.0,41.0,29.3,12.7,1170.0,29.6,62.0,121
5408,2025-05-03 13:45:00+00:00,67.0,116.0,36.7,25.8,12.2,1320.0,29.1,63.0,121
5408,2025-05-03 14:15:00+00:00,68.0,90.0,33.3,28.0,13.5,810.0,28.4,67.0,125
5408,2025-05-03 14:30:00+00:00,68.0,90.0,33.3,26.6,13.3,20.0,28.0,67.0,125
5408,2025-05-03 14:45:00+00:00,68.0,90.0,31.6,25.5,13.4,840.0,27.7,68.0,125
5408,2025-05-03 15:00:00+00:00,68.0,90.0,28.8,25.7,12.6,0.0,27.5,69.0,125
5408,2025-05-03 15:15:00+00:00,34.0,37.0,23.9,27.1,10.8,0.0,27.3,70.0,56
5408,2025-05-03 15:30:00+00:00,34.0,37.0,31.9,26.5,10.6,2920.0,27.1,71.0,111
5408,2025-05-03 15:45:00+00:00,34.0,37.0,25.3,26.1,11.2,4280.0,26.9,72.0,128
5408,2025-05-03 16:00:00+00:00,34.0,37.0,23.9,24.9,11.6,4830.0,26.7,73.0,135
5408,2025-05-03 16:15:00+00:00,30.0,38.0,24.1,23.9,11.8,4560.0,26.6,73.0,132
5408,2025-05-03 16:30:00+00:00,30.0,38.0,23.3,23.4,11.7,4480.0,26.5,74.0,131
5408,2025-05-03 17:15:00+00:00,33.0,56.0,21.8,24.1,11.2,4520.0,26.2,74.0,131
5408,2025-05-03 17:30:00+00:00,33.0,56.0,18.2,24.9,11.2,4330.0,26.0,75.0,129
5408,2025-05-03 17:45:00+00:00,33.0,56.0,22.3,24.7,10.9,4670.0,25.8,75.0,133
5408,2025-05-03 18:00:00+00:00,33.0,56.0,21.0,25.9,10.9,4720.0,25.6,76.0,134
5408,2025-05-03 19:15:00+00:00,21.0,32.0,17.2,26.0,10.8,2680.0,25.4,77.0,108
5408,2025-05-03 19:30:00+00:00,21.0,32.0,15.9,26.9,10.4,560.0,25.4,77.0,35
5408,2025-05-03 19:45:00+00:00,21.0,32.0,16.3,26.4,10.5,730.0,25.5,77.0,36
5408,2025-05-03 20:00:00+00:00,21.0,32.0,17.2,25.6,10.2,780.0,25.6,76.0,39
5408,2025-05-03 20:30:00+00:00,19.0,28.0,15.7,25.0,10.0,480.0,25.9,76.0,32
5408,2025-05-03 20:45:00+00:00,19.0,28.0,20.6,24.9,9.9,760.0,25.9,76.0,38
5408,2025-05-03 21:00:00+00:00,19.0,28.0,16.7,24.9,10.2,780.0,25.8,75.0,39
5408,2025-05-03 21:15:00+00:00,18.0,26.0,-98.6,26.5,10.4,270.0,25.5,74.0,33
5408,2025-05-03 21:30:00+00:00,18.0,26.0,136.6,26.8,10.9,0.0,25.3,74.0,154
5408,2025-05-03 21:45:00+00:00,18.0,26.0,14.9,27.1,11.0,100.0,25.2,74.0,34
5408,2025-05-03 22:15:00+00:00,21.0,33.0,15.1,26.1,11.5,520.0,25.0,76.0,35
5408,2025-05-03 22:30:00+00:00,21.0,33.0,15.7,27.0,11.0,520.0,24.9,76.0,35
5408,2025-05-03 22:45:00+00:00,21.0,33.0,16.1,28.2,10.8,580.0,24.9,76.0,35
5408,2025-05-03 23:00:00+00:00,21.0,33.0,15.7,27.7,10.3,700.0,24.9,77.0,35
5408,2025-05-03 23:15:00+00:00,27.0,35.0,14.7,27.3,10.4,660.0,24.9,77.0,45
5408,2025-05-03 23:30:00+00:00,27.0,35.0,13.1,27.7,10.5,690.0,24.9,77.0,45
5408,2025-05-04 00:00:00+00:00,27.0,35.0,13.3,27.3,10.2,760.0,24.9,78.0,45
5408,2025-05-04 00:15:00+00:00,27.0,32.0,12.7,28.0,10.5,860.0,24.8,79.0,45
5408,2025-05-04 00:30:00+00:00,27.0,32.0,14.5,26.9,10.5,730.0,25.0,79.0,45
